case_id,file,test_name,status
DET-0758,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=2623 target=0.75,passed
DET-0759,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=2623 target=0.80,passed
DET-0760,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=2623 target=0.85,passed
DET-0761,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=2623 target=0.90,passed
DET-0762,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=2623 target=0.95,passed
DET-0763,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0,passed
DET-0764,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.05,passed
DET-0765,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.10,passed
DET-0766,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.15,passed
DET-0767,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.20,passed
DET-0768,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.25,passed
DET-0769,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.30,passed
DET-0770,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.35,passed
DET-0771,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.40,passed
DET-0772,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.45,passed
DET-0773,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.50,passed
DET-0774,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.55,passed
DET-0775,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.60,passed
DET-0776,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.65,passed
DET-0777,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.70,passed
DET-0778,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.75,passed
DET-0779,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.80,passed
DET-0780,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.85,passed
DET-0781,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.90,passed
DET-0782,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=5000 target=0.95,passed
DET-0783,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0,passed
DET-0784,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.05,passed
DET-0785,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.10,passed
DET-0786,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.15,passed
DET-0787,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.20,passed
DET-0788,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.25,passed
DET-0789,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.30,passed
DET-0790,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.35,passed
DET-0791,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.40,passed
DET-0792,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.45,passed
DET-0793,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.50,passed
DET-0794,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.55,passed
DET-0795,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.60,passed
DET-0796,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.65,passed
DET-0797,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.70,passed
DET-0798,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.75,passed
DET-0799,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.80,passed
DET-0800,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.85,passed
DET-0801,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.90,passed
DET-0802,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=9999.99 target=0.95,passed
DET-0803,tests/engine/pricing.test.ts,"CORE pricing: status boundaries > CORE-price-01: status is exactly at_target on an exact match, not below/above",passed
DET-0804,tests/engine/pricing.test.ts,CORE pricing: status boundaries > CORE-price-02: unpriced vs zero_price are different states and different profit values,passed
DET-0805,tests/engine/pricing.test.ts,CORE pricing: status boundaries > CORE-price-03 (BOUND V04): target ratio of 1 throws rather than silently dividing by zero,passed
DET-0806,tests/engine/pricing.test.ts,CORE pricing: status boundaries > CORE-price-04 (BOUND V04): target ratio negative throws,passed
DET-0807,tests/engine/pricing.test.ts,"CORE pricing: status boundaries > CORE-price-05 (BOUND V04): extreme cost near a 100% target returns out_of_supported_range, never Infinity",passed
DET-0808,tests/engine/pricing.test.ts,CORE pricing: status boundaries > CORE-price-06: minimumTargetPrice is always >= the raw required price (never rounds down below target),passed
DET-0809,tests/engine/pricing.test.ts,CORE pricing: status boundaries > CORE-price-07: negative profit and negative margin are never clamped to zero,passed
DET-0810,tests/engine/pricing.test.ts,"CORE pricing: status boundaries > CORE-price-08: markup is distinct from margin and only null-guarded on cost, not price",passed
DET-0811,tests/engine/pricing.test.ts,"CORE pricing: status boundaries > CORE-price-09: margin(price) is null for a non-positive price, never a divide-by-zero result",passed
DET-0812,tests/engine/pricing.test.ts,"CORE pricing: status boundaries > CORE-price-10: markup(cost) is null for a non-positive cost, never a divide-by-zero result",passed
DET-0813,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=1 waste=0 coverage=100,passed
DET-0814,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=1 waste=0.05 coverage=100,passed
DET-0815,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=1 waste=0.10 coverage=100,passed
DET-0816,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=1 waste=0.15 coverage=100,passed
DET-0817,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=1 waste=0.20 coverage=100,passed
DET-0818,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=2 waste=0 coverage=100,passed
DET-0819,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=2 waste=0.05 coverage=100,passed
DET-0820,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=2 waste=0.10 coverage=100,passed
DET-0821,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=2 waste=0.15 coverage=100,passed
DET-0822,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=2 waste=0.20 coverage=100,passed
DET-0823,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=3 waste=0 coverage=100,passed
DET-0824,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=3 waste=0.05 coverage=100,passed
DET-0825,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=3 waste=0.10 coverage=100,passed
DET-0826,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=3 waste=0.15 coverage=100,passed
DET-0827,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=350 coats=3 waste=0.20 coverage=100,passed
DET-0828,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=1 waste=0 coverage=150,passed
DET-0829,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=1 waste=0.05 coverage=150,passed
DET-0830,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=1 waste=0.10 coverage=150,passed
DET-0831,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=1 waste=0.15 coverage=150,passed
DET-0832,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=1 waste=0.20 coverage=150,passed
DET-0833,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=2 waste=0 coverage=150,passed
DET-0834,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=2 waste=0.05 coverage=150,passed
DET-0835,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=2 waste=0.10 coverage=150,passed
DET-0836,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=2 waste=0.15 coverage=150,passed
DET-0837,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=2 waste=0.20 coverage=150,passed
DET-0838,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=3 waste=0 coverage=150,passed
DET-0839,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=3 waste=0.05 coverage=150,passed
DET-0840,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=3 waste=0.10 coverage=150,passed
DET-0841,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=3 waste=0.15 coverage=150,passed
DET-0842,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=525 coats=3 waste=0.20 coverage=150,passed
DET-0843,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=1 waste=0 coverage=200,passed
DET-0844,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=1 waste=0.05 coverage=200,passed
DET-0845,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=1 waste=0.10 coverage=200,passed
DET-0846,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=1 waste=0.15 coverage=200,passed
DET-0847,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=1 waste=0.20 coverage=200,passed
DET-0848,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=2 waste=0 coverage=200,passed
DET-0849,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=2 waste=0.05 coverage=200,passed
DET-0850,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=2 waste=0.10 coverage=200,passed
DET-0851,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=2 waste=0.15 coverage=200,passed
DET-0852,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=2 waste=0.20 coverage=200,passed
DET-0853,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=3 waste=0 coverage=200,passed
DET-0854,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=3 waste=0.05 coverage=200,passed
DET-0855,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=3 waste=0.10 coverage=200,passed
DET-0856,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=3 waste=0.15 coverage=200,passed
DET-0857,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=700 coats=3 waste=0.20 coverage=200,passed
DET-0858,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=1 waste=0 coverage=275,passed
DET-0859,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=1 waste=0.05 coverage=275,passed
DET-0860,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=1 waste=0.10 coverage=275,passed
DET-0861,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=1 waste=0.15 coverage=275,passed
DET-0862,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=1 waste=0.20 coverage=275,passed
DET-0863,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=2 waste=0 coverage=275,passed
DET-0864,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=2 waste=0.05 coverage=275,passed
DET-0865,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=2 waste=0.10 coverage=275,passed
DET-0866,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=2 waste=0.15 coverage=275,passed
DET-0867,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=2 waste=0.20 coverage=275,passed
DET-0868,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=3 waste=0 coverage=275,passed
DET-0869,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=3 waste=0.05 coverage=275,passed
DET-0870,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=3 waste=0.10 coverage=275,passed
DET-0871,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=3 waste=0.15 coverage=275,passed
DET-0872,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=962.5 coats=3 waste=0.20 coverage=275,passed
DET-0873,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=1 waste=0 coverage=350,passed
DET-0874,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=1 waste=0.05 coverage=350,passed
DET-0875,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=1 waste=0.10 coverage=350,passed
DET-0876,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=1 waste=0.15 coverage=350,passed
DET-0877,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=1 waste=0.20 coverage=350,passed
DET-0878,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=2 waste=0 coverage=350,passed
DET-0879,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=2 waste=0.05 coverage=350,passed
DET-0880,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=2 waste=0.10 coverage=350,passed
DET-0881,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=2 waste=0.15 coverage=350,passed
DET-0882,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=2 waste=0.20 coverage=350,passed
DET-0883,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=3 waste=0 coverage=350,passed
DET-0884,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=3 waste=0.05 coverage=350,passed
DET-0885,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=3 waste=0.10 coverage=350,passed
DET-0886,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=3 waste=0.15 coverage=350,passed
DET-0887,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1225 coats=3 waste=0.20 coverage=350,passed
DET-0888,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=1 waste=0 coverage=450,passed
DET-0889,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=1 waste=0.05 coverage=450,passed
DET-0890,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=1 waste=0.10 coverage=450,passed
DET-0891,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=1 waste=0.15 coverage=450,passed
DET-0892,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=1 waste=0.20 coverage=450,passed
DET-0893,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=2 waste=0 coverage=450,passed
DET-0894,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=2 waste=0.05 coverage=450,passed
DET-0895,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=2 waste=0.10 coverage=450,passed
DET-0896,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=2 waste=0.15 coverage=450,passed
DET-0897,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=2 waste=0.20 coverage=450,passed
DET-0898,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=3 waste=0 coverage=450,passed
